timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-17T14:19:27,codecarbon,1fce83e2-68fb-4b1d-8ba1-b102ced9f049,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4278709888458252,3.377850799036527e-06,7.89455440329858e-06,0.0,16.224945438642926,70.0,0.0,1.923890465604927e-06,8.28979853540659e-06,1.0213689001011517e-05,0.0,Italy,ITA,,,,Linux-5.15.0-140-generic-x86_64-with-glibc2.36,3.9.17,3.1.0,72,Intel(R) Xeon(R) Gold 6254 CPU @ 3.10GHz,1,1 x NVIDIA RTX A6000,,,503.494068145752,machine,N,1.0,0.0
2025-11-17T14:43:10,codecarbon,fab348f6-ade6-4aa5-8690-67a3f4017aaf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6972179859876633,2.081138927941917e-05,1.2262060295872e-05,0.0,63.56616993194338,70.0,0.0,2.995335728428472e-05,3.2974542858493e-05,6.292790014277773e-05,0.0,Italy,ITA,,,,Linux-5.15.0-140-generic-x86_64-with-glibc2.36,3.9.17,3.1.0,72,Intel(R) Xeon(R) Gold 6254 CPU @ 3.10GHz,1,1 x NVIDIA RTX A6000,,,503.494068145752,machine,N,1.0,0.0
2025-11-17T14:54:29,codecarbon,262856cd-8e89-4fae-855e-5a3ddd37ea69,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6079120598733423,1.843076131553974e-05,1.146254311755803e-05,0.0,54.85728885773163,70.0,0.0,2.448918627351304e-05,3.1240351627477344e-05,5.572953790099039e-05,0.0,Italy,ITA,,,,Linux-5.15.0-140-generic-x86_64-with-glibc2.36,3.9.17,3.1.0,72,Intel(R) Xeon(R) Gold 6254 CPU @ 3.10GHz,1,1 x NVIDIA RTX A6000,,,503.494068145752,machine,N,1.0,0.0
2025-11-17T16:30:36,codecarbon,609399e1-dfde-478b-a7d4-fdef747e1c1a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.350777268409729,0.0001793748967745,3.352314771790854e-05,0.0,295.0322655725546,70.0,0.0,0.0004383797951277,0.0001040004102875,0.0005423802054152,0.0,Italy,ITA,,,,Linux-5.15.0-140-generic-x86_64-with-glibc2.36,3.9.17,3.1.0,72,Intel(R) Xeon(R) Gold 6254 CPU @ 3.10GHz,1,1 x NVIDIA RTX A6000,,,503.494068145752,machine,N,1.0,0.0
2025-11-18T08:59:48,codecarbon,ca0ca0d5-110b-4a69-9f0d-31daf9760961,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.036225872114301,0.0002024729204287,3.3542966204117994e-05,0.0,295.1906047929396,70.0,0.0,0.0004948792847585,0.000117342972357,0.0006122222571155,0.0,Italy,ITA,,,,Linux-5.15.0-140-generic-x86_64-with-glibc2.36,3.9.17,3.1.0,72,Intel(R) Xeon(R) Gold 6254 CPU @ 3.10GHz,1,1 x NVIDIA RTX A6000,,,503.494068145752,machine,N,1.0,0.0
2025-11-18T09:06:13,codecarbon,bae1356a-34ad-4264-9639-e67477e4bd1f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.9494286254048343,6.575418590976685e-05,1.6649037657447662e-05,0.0,111.28377523912326,70.0,0.0,0.0001220575975935,7.676492162152298e-05,0.000198822519215,0.0,Italy,ITA,,,,Linux-5.15.0-140-generic-x86_64-with-glibc2.36,3.9.17,3.1.0,72,Intel(R) Xeon(R) Gold 6254 CPU @ 3.10GHz,1,1 x NVIDIA RTX A6000,,,503.494068145752,machine,N,1.0,0.0
2025-11-18T09:36:07,codecarbon,98bc3fda-4f66-42f0-9ae5-23597515f988,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.047661103308201,7.43146805510677e-05,1.8359906784273376e-05,0.0,129.90647865649052,70.0,0.0,0.00014602900569116173,7.867808781771197e-05,0.0002247070935088737,0.0,Italy,ITA,,,,Linux-5.15.0-140-generic-x86_64-with-glibc2.36,3.9.17,3.1.0,72,Intel(R) Xeon(R) Gold 6254 CPU @ 3.10GHz,1,1 x NVIDIA RTX A6000,,,503.49406814575195,machine,N,1.0,0.0
